SNR,Power,OSR,Adc1_gm,GBW1,IIP3_Int1,Adc2_gm,GBW2,IIP3_Int2,IIP_FF
75.796,0.0015392,64,67.667,326870000.0,103.29,54.347,306330000.0,79.654,88.889
74.334,0.0015392,64,67.667,326870000.0,88.543,54.347,306330000.0,112.26,100.0
71.844,0.0018269,64,67.667,447980000.0,19.873,54.347,408430000.0,26.594,22.222
70.852,0.0018269,64,67.667,447980000.0,43.296,54.347,408430000.0,35.497,44.444
72.691,0.0018269,64,67.667,447980000.0,48.447,54.347,408430000.0,68.127,55.556
73.395,0.0018269,64,67.667,447980000.0,55.34,54.347,408430000.0,51.185,66.667
73.052,0.0018269,64,67.667,447980000.0,90.067,54.347,408430000.0,94.457,77.778
73.625,0.0018269,64,67.667,447980000.0,103.29,54.347,408430000.0,79.654,88.889
73.993,0.0018269,64,67.667,447980000.0,88.543,54.347,408430000.0,112.26,100.0
73.925,0.0018269,64,67.667,641160000.0,0.0,54.347,453000000.0,0.0,0.0
73.156,0.0018269,64,67.667,641160000.0,9.1732,54.347,453000000.0,11.588,11.111
73.957,0.0018269,64,67.667,641160000.0,19.873,54.347,453000000.0,26.594,22.222
73.61,0.0018269,64,67.667,641160000.0,25.057,54.347,453000000.0,40.953,33.333
73.745,0.0018269,64,67.667,641160000.0,43.296,54.347,453000000.0,35.497,44.444
74.208,0.0018269,64,67.667,641160000.0,48.447,54.347,453000000.0,68.127,55.556
72.706,0.0018269,64,67.667,641160000.0,55.34,54.347,453000000.0,51.185,66.667
73.668,0.0018269,64,67.667,641160000.0,90.067,54.347,453000000.0,94.457,77.778
74.707,0.0018269,64,67.667,641160000.0,103.29,54.347,453000000.0,79.654,88.889
73.658,0.0018269,64,67.667,641160000.0,88.543,54.347,453000000.0,112.26,100.0
73.541,0.0018269,64,67.667,775210000.0,0.0,54.347,763980000.0,0.0,0.0
73.009,0.0018269,64,67.667,775210000.0,9.1732,54.347,763980000.0,11.588,11.111
75.266,0.0018269,64,67.667,775210000.0,19.873,54.347,763980000.0,26.594,22.222
74.473,0.0018269,64,67.667,775210000.0,43.296,54.347,763980000.0,35.497,44.444
74.594,0.0018269,64,67.667,775210000.0,48.447,54.347,763980000.0,68.127,55.556
74.886,0.0018269,64,67.667,775210000.0,55.34,54.347,763980000.0,51.185,66.667
72.885,0.0018269,64,67.667,775210000.0,90.067,54.347,763980000.0,94.457,77.778
74.472,0.0018269,64,67.667,775210000.0,103.29,54.347,763980000.0,79.654,88.889
74.255,0.0018269,64,67.667,775210000.0,88.543,54.347,763980000.0,112.26,100.0
74.082,0.0018269,64,67.667,791380000.0,0.0,54.347,1035500000.0,0.0,0.0
74.603,0.0018269,64,67.667,791380000.0,9.1732,54.347,1035500000.0,11.588,11.111
75.051,0.0018269,64,67.667,791380000.0,19.873,54.347,1035500000.0,26.594,22.222
74.522,0.0018269,64,67.667,791380000.0,25.057,54.347,1035500000.0,40.953,33.333
74.618,0.0018269,64,67.667,791380000.0,43.296,54.347,1035500000.0,35.497,44.444
74.781,0.0018269,64,67.667,791380000.0,48.447,54.347,1035500000.0,68.127,55.556
73.438,0.0018269,64,67.667,791380000.0,55.34,54.347,1035500000.0,51.185,66.667
74.112,0.0018269,64,67.667,791380000.0,90.067,54.347,1035500000.0,94.457,77.778
74.098,0.0018269,64,67.667,791380000.0,103.29,54.347,1035500000.0,79.654,88.889
75.729,0.0018269,64,67.667,791380000.0,88.543,54.347,1035500000.0,112.26,100.0
70.187,0.00014963,64,82.273,28765000.0,90.067,99.367,23553000.0,94.457,77.778
70.276,0.00014963,64,82.273,29188000.0,55.34,99.367,35323000.0,51.185,66.667
70.74,0.00014963,64,82.273,29188000.0,88.543,99.367,35323000.0,112.26,100.0
70.258,0.00014963,64,82.273,46101000.0,43.296,99.367,38063000.0,35.497,44.444
70.201,0.00014963,64,82.273,46101000.0,103.29,99.367,38063000.0,79.654,88.889
70.456,0.00020824,64,82.273,74892000.0,0.0,99.367,74736000.0,0.0,0.0
71.115,0.00020824,64,82.273,74892000.0,25.057,99.367,74736000.0,40.953,33.333
70.542,0.00020824,64,82.273,74892000.0,43.296,99.367,74736000.0,35.497,44.444
70.171,0.00020824,64,82.273,74892000.0,103.29,99.367,74736000.0,79.654,88.889
70.611,0.00020824,64,82.273,124430000.0,0.0,99.367,83815000.0,0.0,0.0
70.153,0.00020824,64,82.273,124430000.0,9.1732,99.367,83815000.0,11.588,11.111
70.452,0.00020824,64,82.273,124430000.0,19.873,99.367,83815000.0,26.594,22.222
70.98,0.00020824,64,82.273,124430000.0,25.057,99.367,83815000.0,40.953,33.333
70.457,0.00020824,64,82.273,124430000.0,55.34,99.367,83815000.0,51.185,66.667
70.57,0.00020824,64,82.273,124430000.0,103.29,99.367,83815000.0,79.654,88.889
71.281,0.00020824,64,82.273,124430000.0,88.543,99.367,83815000.0,112.26,100.0
70.946,0.00020824,64,82.273,166540000.0,19.873,99.367,162840000.0,26.594,22.222
70.63,0.00020824,64,82.273,166540000.0,43.296,99.367,162840000.0,35.497,44.444
70.204,0.00020824,64,82.273,166540000.0,55.34,99.367,162840000.0,51.185,66.667
70.715,0.00020824,64,82.273,166540000.0,103.29,99.367,162840000.0,79.654,88.889
70.302,0.00032939,64,82.273,133630000.0,43.296,99.367,187490000.0,35.497,44.444
70.478,0.00032939,64,82.273,133630000.0,48.447,99.367,187490000.0,68.127,55.556
70.15,0.00032939,64,82.273,133630000.0,55.34,99.367,187490000.0,51.185,66.667
70.353,0.00032939,64,82.273,133630000.0,90.067,99.367,187490000.0,94.457,77.778
72.105,0.00032939,64,82.273,133630000.0,103.29,99.367,187490000.0,79.654,88.889
70.815,0.00032939,64,82.273,133630000.0,88.543,99.367,187490000.0,112.26,100.0
72.001,0.00032939,64,82.273,218490000.0,0.0,99.367,196090000.0,0.0,0.0
71.244,0.00032939,64,82.273,218490000.0,19.873,99.367,196090000.0,26.594,22.222
70.564,0.00032939,64,82.273,218490000.0,43.296,99.367,196090000.0,35.497,44.444
70.809,0.00032939,64,82.273,218490000.0,55.34,99.367,196090000.0,51.185,66.667
71.206,0.00032939,64,82.273,218490000.0,90.067,99.367,196090000.0,94.457,77.778
71.686,0.00032939,64,82.273,218490000.0,103.29,99.367,196090000.0,79.654,88.889
71.303,0.00032939,64,82.273,218490000.0,88.543,99.367,196090000.0,112.26,100.0
70.649,0.00032939,64,82.273,326870000.0,0.0,99.367,306330000.0,0.0,0.0
71.444,0.00032939,64,82.273,326870000.0,9.1732,99.367,306330000.0,11.588,11.111
72.201,0.00032939,64,82.273,326870000.0,25.057,99.367,306330000.0,40.953,33.333
70.261,0.00032939,64,82.273,326870000.0,43.296,99.367,306330000.0,35.497,44.444
70.521,0.00032939,64,82.273,326870000.0,48.447,99.367,306330000.0,68.127,55.556
71.401,0.00032939,64,82.273,326870000.0,55.34,99.367,306330000.0,51.185,66.667
71.187,0.00032939,64,82.273,326870000.0,103.29,99.367,306330000.0,79.654,88.889
70.476,0.00032939,64,82.273,326870000.0,88.543,99.367,306330000.0,112.26,100.0
71.661,0.00032939,64,82.273,447980000.0,0.0,99.367,408430000.0,0.0,0.0
71.442,0.00032939,64,82.273,447980000.0,9.1732,99.367,408430000.0,11.588,11.111
71.679,0.00032939,64,82.273,447980000.0,19.873,99.367,408430000.0,26.594,22.222
70.287,0.00032939,64,82.273,447980000.0,25.057,99.367,408430000.0,40.953,33.333
70.1,0.00032939,64,82.273,447980000.0,43.296,99.367,408430000.0,35.497,44.444
71.349,0.00032939,64,82.273,447980000.0,55.34,99.367,408430000.0,51.185,66.667
71.582,0.00032939,64,82.273,447980000.0,90.067,99.367,408430000.0,94.457,77.778
71.271,0.00032939,64,82.273,447980000.0,103.29,99.367,408430000.0,79.654,88.889
71.48,0.00032939,64,82.273,447980000.0,88.543,99.367,408430000.0,112.26,100.0
71.575,0.00032112,64,82.273,641160000.0,9.1732,99.367,453000000.0,11.588,11.111
70.181,0.00032112,64,82.273,641160000.0,19.873,99.367,453000000.0,26.594,22.222
70.921,0.00032112,64,82.273,641160000.0,25.057,99.367,453000000.0,40.953,33.333
71.051,0.00032112,64,82.273,641160000.0,43.296,99.367,453000000.0,35.497,44.444
70.778,0.00032112,64,82.273,641160000.0,48.447,99.367,453000000.0,68.127,55.556
71.275,0.00032112,64,82.273,641160000.0,55.34,99.367,453000000.0,51.185,66.667
71.373,0.00032112,64,82.273,641160000.0,90.067,99.367,453000000.0,94.457,77.778
70.566,0.00032112,64,82.273,641160000.0,103.29,99.367,453000000.0,79.654,88.889
73.116,0.00032112,64,82.273,641160000.0,88.543,99.367,453000000.0,112.26,100.0
70.494,0.00032112,64,82.273,775210000.0,0.0,99.367,763980000.0,0.0,0.0
72.131,0.00032112,64,82.273,775210000.0,9.1732,99.367,763980000.0,11.588,11.111
73.167,0.00032112,64,82.273,775210000.0,19.873,99.367,763980000.0,26.594,22.222
72.248,0.00032112,64,82.273,775210000.0,25.057,99.367,763980000.0,40.953,33.333
70.396,0.00032112,64,82.273,775210000.0,43.296,99.367,763980000.0,35.497,44.444
71.431,0.00032112,64,82.273,775210000.0,48.447,99.367,763980000.0,68.127,55.556
71.932,0.00032112,64,82.273,775210000.0,55.34,99.367,763980000.0,51.185,66.667
70.546,0.00032112,64,82.273,775210000.0,90.067,99.367,763980000.0,94.457,77.778
73.744,0.00032112,64,82.273,775210000.0,103.29,99.367,763980000.0,79.654,88.889
72.559,0.00032112,64,82.273,775210000.0,88.543,99.367,763980000.0,112.26,100.0
71.381,0.00032112,64,82.273,791380000.0,0.0,99.367,1035500000.0,0.0,0.0
72.268,0.00032112,64,82.273,791380000.0,9.1732,99.367,1035500000.0,11.588,11.111
72.981,0.00032112,64,82.273,791380000.0,19.873,99.367,1035500000.0,26.594,22.222
71.882,0.00032112,64,82.273,791380000.0,25.057,99.367,1035500000.0,40.953,33.333
70.761,0.00032112,64,82.273,791380000.0,43.296,99.367,1035500000.0,35.497,44.444
71.698,0.00032112,64,82.273,791380000.0,48.447,99.367,1035500000.0,68.127,55.556
72.115,0.00032112,64,82.273,791380000.0,55.34,99.367,1035500000.0,51.185,66.667
72.034,0.00032112,64,82.273,791380000.0,90.067,99.367,1035500000.0,94.457,77.778
70.496,0.00032112,64,82.273,791380000.0,103.29,99.367,1035500000.0,79.654,88.889
71.608,0.00032112,64,82.273,791380000.0,88.543,99.367,1035500000.0,112.26,100.0
70.801,0.00032112,64,100.48,832610.0,0.0,82.179,968270.0,0.0,0.0
72.047,0.00032112,64,100.48,832610.0,9.1732,82.179,968270.0,11.588,11.111
71.456,0.00032112,64,100.48,832610.0,19.873,82.179,968270.0,26.594,22.222
72.285,0.00032112,64,100.48,832610.0,25.057,82.179,968270.0,40.953,33.333
72.522,0.00032112,64,100.48,832610.0,43.296,82.179,968270.0,35.497,44.444
72.268,0.00032112,64,100.48,832610.0,48.447,82.179,968270.0,68.127,55.556
71.609,0.00032112,64,100.48,832610.0,55.34,82.179,968270.0,51.185,66.667
74.124,0.00032112,64,100.48,832610.0,90.067,82.179,968270.0,94.457,77.778
72.068,0.00032112,64,100.48,832610.0,103.29,82.179,968270.0,79.654,88.889
72.477,0.00032112,64,100.48,832610.0,88.543,82.179,968270.0,112.26,100.0
70.148,0.00041458,64,100.48,1619400.0,9.1732,82.179,1007700.0,11.588,11.111
70.91,0.00041458,64,100.48,1619400.0,19.873,82.179,1007700.0,26.594,22.222
71.427,0.00041458,64,100.48,1619400.0,25.057,82.179,1007700.0,40.953,33.333
71.523,0.00041458,64,100.48,1619400.0,43.296,82.179,1007700.0,35.497,44.444
71.815,0.00041458,64,100.48,1619400.0,48.447,82.179,1007700.0,68.127,55.556
71.601,0.00041458,64,100.48,1619400.0,55.34,82.179,1007700.0,51.185,66.667
71.588,0.00041458,64,100.48,1619400.0,90.067,82.179,1007700.0,94.457,77.778
73.045,0.00041458,64,100.48,1619400.0,103.29,82.179,1007700.0,79.654,88.889
71.684,0.00041458,64,100.48,1619400.0,88.543,82.179,1007700.0,112.26,100.0
73.306,0.00041458,64,100.48,1624000.0,0.0,82.179,1456600.0,0.0,0.0
71.464,0.00041458,64,100.48,1624000.0,9.1732,82.179,1456600.0,11.588,11.111
72.545,0.00041458,64,100.48,1624000.0,19.873,82.179,1456600.0,26.594,22.222
74.01,0.00041458,64,100.48,1624000.0,25.057,82.179,1456600.0,40.953,33.333
72.412,0.00041458,64,100.48,1624000.0,43.296,82.179,1456600.0,35.497,44.444
73.504,0.00041458,64,100.48,1624000.0,48.447,82.179,1456600.0,68.127,55.556
71.36,0.00041458,64,100.48,1624000.0,55.34,82.179,1456600.0,51.185,66.667
72.389,0.00041458,64,100.48,1624000.0,90.067,82.179,1456600.0,94.457,77.778
73.18,0.00041458,64,100.48,1624000.0,103.29,82.179,1456600.0,79.654,88.889
72.405,0.00041458,64,100.48,1624000.0,88.543,82.179,1456600.0,112.26,100.0
72.276,0.00041458,64,100.48,2783100.0,0.0,82.179,1862600.0,0.0,0.0
72.436,0.00041458,64,100.48,2783100.0,9.1732,82.179,1862600.0,11.588,11.111
72.975,0.00041458,64,100.48,2783100.0,19.873,82.179,1862600.0,26.594,22.222
73.034,0.00041458,64,100.48,2783100.0,25.057,82.179,1862600.0,40.953,33.333
74.288,0.00041458,64,100.48,2783100.0,43.296,82.179,1862600.0,35.497,44.444
72.875,0.00041458,64,100.48,2783100.0,48.447,82.179,1862600.0,68.127,55.556
73.582,0.00041458,64,100.48,2783100.0,55.34,82.179,1862600.0,51.185,66.667
71.945,0.00041458,64,100.48,2783100.0,90.067,82.179,1862600.0,94.457,77.778
72.611,0.00041458,64,100.48,2783100.0,103.29,82.179,1862600.0,79.654,88.889
72.351,0.00041458,64,100.48,2783100.0,88.543,82.179,1862600.0,112.26,100.0
72.498,0.00041458,64,100.48,3779100.0,0.0,82.179,3579300.0,0.0,0.0
72.727,0.00041458,64,100.48,3779100.0,9.1732,82.179,3579300.0,11.588,11.111
72.73,0.00041458,64,100.48,3779100.0,19.873,82.179,3579300.0,26.594,22.222
73.08,0.00041458,64,100.48,3779100.0,25.057,82.179,3579300.0,40.953,33.333
73.117,0.00041458,64,100.48,3779100.0,43.296,82.179,3579300.0,35.497,44.444
73.489,0.00041458,64,100.48,3779100.0,48.447,82.179,3579300.0,68.127,55.556
72.091,0.00041458,64,100.48,3779100.0,55.34,82.179,3579300.0,51.185,66.667
73.735,0.00041458,64,100.48,3779100.0,90.067,82.179,3579300.0,94.457,77.778
74.211,0.00041458,64,100.48,3779100.0,103.29,82.179,3579300.0,79.654,88.889
73.173,0.00041458,64,100.48,3779100.0,88.543,82.179,3579300.0,112.26,100.0
70.071,0.0006332,64,100.48,3285100.0,9.1732,82.179,4552600.0,11.588,11.111
72.019,0.0006332,64,100.48,3285100.0,19.873,82.179,4552600.0,26.594,22.222
71.16,0.0006332,64,100.48,3285100.0,25.057,82.179,4552600.0,40.953,33.333
72.082,0.0006332,64,100.48,3285100.0,43.296,82.179,4552600.0,35.497,44.444
72.254,0.0006332,64,100.48,3285100.0,48.447,82.179,4552600.0,68.127,55.556
71.148,0.0006332,64,100.48,3285100.0,55.34,82.179,4552600.0,51.185,66.667
71.828,0.0006332,64,100.48,3285100.0,90.067,82.179,4552600.0,94.457,77.778
72.591,0.0006332,64,100.48,3285100.0,103.29,82.179,4552600.0,79.654,88.889
75.501,0.0006332,64,100.48,3285100.0,88.543,82.179,4552600.0,112.26,100.0
73.328,0.0006332,64,100.48,6555700.0,0.0,82.179,4879300.0,0.0,0.0
73.244,0.0006332,64,100.48,6555700.0,9.1732,82.179,4879300.0,11.588,11.111
73.475,0.0006332,64,100.48,6555700.0,19.873,82.179,4879300.0,26.594,22.222
74.227,0.0006332,64,100.48,6555700.0,25.057,82.179,4879300.0,40.953,33.333
75.069,0.0006332,64,100.48,6555700.0,43.296,82.179,4879300.0,35.497,44.444
74.699,0.0006332,64,100.48,6555700.0,48.447,82.179,4879300.0,68.127,55.556
73.991,0.0006332,64,100.48,6555700.0,55.34,82.179,4879300.0,51.185,66.667
72.408,0.0006332,64,100.48,6555700.0,90.067,82.179,4879300.0,94.457,77.778
71.356,0.0006332,64,100.48,6555700.0,103.29,82.179,4879300.0,79.654,88.889
74.731,0.0006332,64,100.48,6555700.0,88.543,82.179,4879300.0,112.26,100.0
73.022,0.0006332,64,100.48,6078100.0,0.0,82.179,6267200.0,0.0,0.0
73.819,0.0006332,64,100.48,6078100.0,9.1732,82.179,6267200.0,11.588,11.111
72.585,0.0006332,64,100.48,6078100.0,19.873,82.179,6267200.0,26.594,22.222
74.876,0.0006332,64,100.48,6078100.0,25.057,82.179,6267200.0,40.953,33.333
74.278,0.0006332,64,100.48,6078100.0,43.296,82.179,6267200.0,35.497,44.444
73.775,0.0006332,64,100.48,6078100.0,48.447,82.179,6267200.0,68.127,55.556
73.884,0.0006332,64,100.48,6078100.0,55.34,82.179,6267200.0,51.185,66.667
73.408,0.0006332,64,100.48,6078100.0,90.067,82.179,6267200.0,94.457,77.778
74.373,0.0006332,64,100.48,6078100.0,103.29,82.179,6267200.0,79.654,88.889
74.174,0.0006332,64,100.48,6078100.0,88.543,82.179,6267200.0,112.26,100.0
73.645,0.0006332,64,100.48,7553200.0,0.0,82.179,8363300.0,0.0,0.0
73.037,0.0006332,64,100.48,7553200.0,9.1732,82.179,8363300.0,11.588,11.111
73.757,0.0006332,64,100.48,7553200.0,19.873,82.179,8363300.0,26.594,22.222
73.622,0.0006332,64,100.48,7553200.0,25.057,82.179,8363300.0,40.953,33.333
72.074,0.0006332,64,100.48,7553200.0,43.296,82.179,8363300.0,35.497,44.444
72.934,0.0006332,64,100.48,7553200.0,48.447,82.179,8363300.0,68.127,55.556
73.061,0.0006332,64,100.48,7553200.0,55.34,82.179,8363300.0,51.185,66.667
74.003,0.0006332,64,100.48,7553200.0,90.067,82.179,8363300.0,94.457,77.778
73.704,0.0006332,64,100.48,7553200.0,103.29,82.179,8363300.0,79.654,88.889
74.307,0.0006332,64,100.48,7553200.0,88.543,82.179,8363300.0,112.26,100.0
71.682,0.00085641,64,100.48,14271000.0,9.1732,82.179,13222000.0,11.588,11.111
72.0,0.00085641,64,100.48,14271000.0,25.057,82.179,13222000.0,40.953,33.333
71.555,0.00085641,64,100.48,14271000.0,43.296,82.179,13222000.0,35.497,44.444
72.162,0.00085641,64,100.48,14271000.0,48.447,82.179,13222000.0,68.127,55.556
71.776,0.00085641,64,100.48,14271000.0,55.34,82.179,13222000.0,51.185,66.667
73.053,0.00085641,64,100.48,14271000.0,90.067,82.179,13222000.0,94.457,77.778
72.907,0.00085641,64,100.48,14271000.0,103.29,82.179,13222000.0,79.654,88.889
72.103,0.00085641,64,100.48,14271000.0,88.543,82.179,13222000.0,112.26,100.0
73.362,0.00085641,64,100.48,18298000.0,0.0,82.179,16624000.0,0.0,0.0
73.855,0.00085641,64,100.48,18298000.0,9.1732,82.179,16624000.0,11.588,11.111
73.053,0.00085641,64,100.48,18298000.0,19.873,82.179,16624000.0,26.594,22.222
73.487,0.00085641,64,100.48,18298000.0,25.057,82.179,16624000.0,40.953,33.333
72.749,0.00085641,64,100.48,18298000.0,43.296,82.179,16624000.0,35.497,44.444
74.34,0.00085641,64,100.48,18298000.0,48.447,82.179,16624000.0,68.127,55.556
73.867,0.00085641,64,100.48,18298000.0,55.34,82.179,16624000.0,51.185,66.667
72.232,0.00085641,64,100.48,18298000.0,90.067,82.179,16624000.0,94.457,77.778
72.691,0.00085641,64,100.48,18298000.0,103.29,82.179,16624000.0,79.654,88.889
73.301,0.00085641,64,100.48,18298000.0,88.543,82.179,16624000.0,112.26,100.0
74.747,0.00085641,64,100.48,28765000.0,0.0,82.179,23553000.0,0.0,0.0
72.648,0.00085641,64,100.48,28765000.0,9.1732,82.179,23553000.0,11.588,11.111
72.587,0.00085641,64,100.48,28765000.0,19.873,82.179,23553000.0,26.594,22.222
74.237,0.00085641,64,100.48,28765000.0,25.057,82.179,23553000.0,40.953,33.333
73.83,0.00085641,64,100.48,28765000.0,43.296,82.179,23553000.0,35.497,44.444
73.574,0.00085641,64,100.48,28765000.0,48.447,82.179,23553000.0,68.127,55.556
73.351,0.00085641,64,100.48,28765000.0,55.34,82.179,23553000.0,51.185,66.667
73.066,0.00085641,64,100.48,28765000.0,90.067,82.179,23553000.0,94.457,77.778
74.659,0.00085641,64,100.48,28765000.0,103.29,82.179,23553000.0,79.654,88.889
72.373,0.00085641,64,100.48,28765000.0,88.543,82.179,23553000.0,112.26,100.0
74.277,0.00085641,64,100.48,29188000.0,0.0,82.179,35323000.0,0.0,0.0
72.743,0.00085641,64,100.48,29188000.0,9.1732,82.179,35323000.0,11.588,11.111
75.012,0.00085641,64,100.48,29188000.0,19.873,82.179,35323000.0,26.594,22.222
72.661,0.00085641,64,100.48,29188000.0,25.057,82.179,35323000.0,40.953,33.333
73.755,0.00085641,64,100.48,29188000.0,43.296,82.179,35323000.0,35.497,44.444
72.958,0.00085641,64,100.48,29188000.0,48.447,82.179,35323000.0,68.127,55.556
72.915,0.00085641,64,100.48,29188000.0,55.34,82.179,35323000.0,51.185,66.667
74.609,0.00085641,64,100.48,29188000.0,90.067,82.179,35323000.0,94.457,77.778
73.605,0.00085641,64,100.48,29188000.0,103.29,82.179,35323000.0,79.654,88.889
74.834,0.00085641,64,100.48,29188000.0,88.543,82.179,35323000.0,112.26,100.0
70.431,0.0010942,64,100.48,46101000.0,9.1732,82.179,38063000.0,11.588,11.111
72.264,0.0010942,64,100.48,46101000.0,19.873,82.179,38063000.0,26.594,22.222
71.385,0.0010942,64,100.48,46101000.0,25.057,82.179,38063000.0,40.953,33.333
72.0,0.0010942,64,100.48,46101000.0,43.296,82.179,38063000.0,35.497,44.444
73.304,0.0010942,64,100.48,46101000.0,48.447,82.179,38063000.0,68.127,55.556
71.648,0.0010942,64,100.48,46101000.0,55.34,82.179,38063000.0,51.185,66.667
73.687,0.0010942,64,100.48,46101000.0,90.067,82.179,38063000.0,94.457,77.778
71.573,0.0010942,64,100.48,46101000.0,103.29,82.179,38063000.0,79.654,88.889
74.135,0.0010942,64,100.48,46101000.0,88.543,82.179,38063000.0,112.26,100.0
73.783,0.0010942,64,100.48,44246000.0,0.0,82.179,55520000.0,0.0,0.0
73.09,0.0010942,64,100.48,44246000.0,9.1732,82.179,55520000.0,11.588,11.111
74.563,0.0010942,64,100.48,44246000.0,19.873,82.179,55520000.0,26.594,22.222
75.341,0.0010942,64,100.48,44246000.0,25.057,82.179,55520000.0,40.953,33.333
73.76,0.0010942,64,100.48,44246000.0,43.296,82.179,55520000.0,35.497,44.444
73.919,0.0010942,64,100.48,44246000.0,48.447,82.179,55520000.0,68.127,55.556
71.829,0.0010942,64,100.48,44246000.0,55.34,82.179,55520000.0,51.185,66.667
73.068,0.0010942,64,100.48,44246000.0,90.067,82.179,55520000.0,94.457,77.778
74.609,0.0010942,64,100.48,44246000.0,103.29,82.179,55520000.0,79.654,88.889
72.465,0.0010942,64,100.48,44246000.0,88.543,82.179,55520000.0,112.26,100.0
73.134,0.0010942,64,100.48,74892000.0,0.0,82.179,74736000.0,0.0,0.0
73.82,0.0010942,64,100.48,74892000.0,9.1732,82.179,74736000.0,11.588,11.111
74.695,0.0010942,64,100.48,74892000.0,19.873,82.179,74736000.0,26.594,22.222
72.746,0.0010942,64,100.48,74892000.0,25.057,82.179,74736000.0,40.953,33.333
75.081,0.0010942,64,100.48,74892000.0,43.296,82.179,74736000.0,35.497,44.444
72.561,0.0010942,64,100.48,74892000.0,48.447,82.179,74736000.0,68.127,55.556
72.611,0.0010942,64,100.48,74892000.0,55.34,82.179,74736000.0,51.185,66.667
73.342,0.0010942,64,100.48,74892000.0,90.067,82.179,74736000.0,94.457,77.778
75.879,0.0010942,64,100.48,74892000.0,103.29,82.179,74736000.0,79.654,88.889
73.317,0.0010942,64,100.48,74892000.0,88.543,82.179,74736000.0,112.26,100.0
73.793,0.0010942,64,100.48,124430000.0,0.0,82.179,83815000.0,0.0,0.0
73.575,0.0010942,64,100.48,124430000.0,9.1732,82.179,83815000.0,11.588,11.111
72.47,0.0010942,64,100.48,124430000.0,19.873,82.179,83815000.0,26.594,22.222
73.492,0.0010942,64,100.48,124430000.0,25.057,82.179,83815000.0,40.953,33.333
74.414,0.0010942,64,100.48,124430000.0,43.296,82.179,83815000.0,35.497,44.444
73.164,0.0010942,64,100.48,124430000.0,48.447,82.179,83815000.0,68.127,55.556
74.149,0.0010942,64,100.48,124430000.0,55.34,82.179,83815000.0,51.185,66.667
72.593,0.0010942,64,100.48,124430000.0,90.067,82.179,83815000.0,94.457,77.778
